"","uid","response","internal_node_id","nTimeouts","stimulus","chosen_attr_type","trial_index","valence","timedout","chosen_attr","trial_type","itemNo","rt","time_elapsed","taskNo","trialNo","interventionCondition","learningCondition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","group","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"90","subCALEARN_2",1,"0.0-2.0-0.31-0.31",0,"You present your work during your evening class and get lots of praise from your classmates","external_global",35,"positive",FALSE,"In general, people tend to be polite about other people's work","html-button-response-ca",127,18034,959102,0,31,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,1,0,0,1,0
"91","subCALEARN_2",2,"0.0-2.0-0.4-0.4",0,"You'd like to be more engaged in your local community","external_specific",7,"negative",FALSE,"Recently, there were a lot of other things going on","html-button-response-ca",5,35030,372277,0,4,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"92","subCALEARN_2",0,"0.0-2.0-0.5-0.5",0,"Your suggestion for a community social event receives the lowest number of votes","external_specific",8,"negative",FALSE,"There probably happened to be a better suggestion put forward that day","html-button-response-ca",7,22690,396492,0,5,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"93","subCALEARN_2",0,"0.0-2.0-0.6-0.6",0,"You receive anonymised feedback on your work performance by colleagues, and it's very complimentary","internal_specific",9,"positive",FALSE,"Recently, I did well on a particular piece of work","html-button-response-ca",8,16798,414803,0,6,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,0,0,1,0,0
"94","subCALEARN_2",2,"0.0-2.0-0.7-0.7",0,"Someone you feel very close to is having a birthday dinner but hasn't invited you","external_specific",10,"negative",FALSE,"For this particular occasion, they were only able to invite a small number of people","html-button-response-ca",13,16265,432585,0,7,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"95","subCALEARN_2",1,"0.0-2.0-0.8-0.8",0,"You find out that your manager wants to put you forward for promotion at work","internal_global",11,"positive",FALSE,"I'm good at my job","html-button-response-ca",15,14107,448201,0,8,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"96","subCALEARN_2",3,"0.0-2.0-0.9-0.9",0,"You smile at someone across the street you recognise, but they don't smile back","external_specific",12,"negative",FALSE,"They were probably preoccupied and didn't see me","html-button-response-ca",17,16994,466708,0,9,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"97","subCALEARN_2",2,"0.0-18.0-0.0-0.0",0,"You take part in a quiz at work and get lots of answers right, so your team wins","internal_global",188,"positive",FALSE,"I'm smart","html-button-response-ca",11,7822,3283616,1,0,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"98","subCALEARN_2",2,"0.0-18.0-0.1-0.1",0,"Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them","internal_global",189,"positive",FALSE,"I'm intelligent","html-button-response-ca",21,8801,3293924,1,1,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"99","subCALEARN_2",3,"0.0-18.0-0.10-0.10",0,"Someone you are close to tells you you are not funny","external_specific",198,"negative",FALSE,"This particular person probably doesn't have a similar sense of humour to me","html-button-response-ca",47,11488,3399209,1,10,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"100","subCALEARN_2",0,"0.0-18.0-0.11-0.11",0,"Someone you work with tells you they trust your judgement","internal_global",199,"positive",FALSE,"People I work with generally respect my judgement","html-button-response-ca",53,14411,3415125,1,11,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"101","subCALEARN_2",0,"0.0-18.0-0.12-0.12",0,"Someone you care about deeply has disclosed something you told them in confidence to someone else","internal_specific",200,"negative",FALSE,"I have probably done something recently to offend this person","html-button-response-ca",55,12078,3428707,1,12,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,0,0,1,0,0
"102","subCALEARN_2",2,"0.0-18.0-0.13-0.13",0,"Someone you are close to tells you they consider you a role model","internal_global",201,"positive",FALSE,"I'm the kind of person people look up to","html-button-response-ca",56,8153,3438374,1,13,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"103","subCALEARN_2",3,"0.0-18.0-0.14-0.14",0,"You overhear someone at work talking about you behind your back","external_specific",202,"negative",FALSE,"This particular person is probably having a bad day","html-button-response-ca",59,12401,3452282,1,14,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"104","subCALEARN_2",0,"0.0-18.0-0.15-0.15",0,"You give a presentation at work and it seems like no one is paying attention","external_global",203,"negative",FALSE,"People are often bored during work presentations","html-button-response-ca",61,11214,3465023,1,15,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,1,0,0,1,0
"105","subCALEARN_2",2,"0.0-18.0-0.16-0.16",0,"You ask a friend for help with something important but they say they are too busy","external_global",205,"negative",FALSE,"Sometimes people are too busy or preocuppied to be as good a friend as they'd like","html-button-response-ca",67,12924,3486324,1,16,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,1,0,0,1,0
"106","subCALEARN_2",0,"0.0-18.0-0.17-0.17",0,"You receive an excellent performance evaluation from your boss","internal_global",206,"positive",FALSE,"I'm good at my job","html-button-response-ca",73,4740,3492572,1,17,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"107","subCALEARN_2",1,"0.0-18.0-0.18-0.18",0,"A friend tells you that you are being difficult","external_specific",207,"negative",FALSE,"My friend is probably having a difficult time right now and is looking for more support from me","html-button-response-ca",75,10771,3504846,1,18,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"108","subCALEARN_2",0,"0.0-18.0-0.19-0.19",0,"You find out that colleague has scored you poorly on a a performance evaluation","external_specific",208,"negative",FALSE,"This colleague probably made a mistake that day (e.g., mistook me for someone else)","html-button-response-ca",76,11916,3518265,1,19,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"109","subCALEARN_2",0,"0.0-18.0-0.2-0.2",0,"You start doing the washing up but drop and smash a plate","internal_specific",190,"negative",FALSE,"At the time, I probably wasn't concentrating enough on what I was doing","html-button-response-ca",25,10372,3305813,1,2,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,0,0,1,0,0
"110","subCALEARN_2",3,"0.0-18.0-0.20-0.20",0,"You find out you passed a difficult test for a professional qualification you wanted","internal_global",209,"positive",FALSE,"I'm smart and work hard","html-button-response-ca",77,7964,3527734,1,20,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"111","subCALEARN_2",1,"0.0-18.0-0.21-0.21",0,"A friend tells you you are a good friend to them","internal_global",210,"positive",FALSE,"I'm a good friend","html-button-response-ca",78,6721,3535965,1,21,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"112","subCALEARN_2",3,"0.0-18.0-0.22-0.22",0,"You aren't nominated for an award recognizing contribution to workplace culture","external_global",211,"negative",FALSE,"Other people aren't always very good at recognising each others' contributions","html-button-response-ca",83,9172,3546646,1,22,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,1,0,0,1,0
"113","subCALEARN_2",3,"0.0-18.0-0.23-0.23",0,"Someone from work tells you they consider you trustworthy","internal_global",212,"positive",FALSE,"Even people I don't know that well generally think well of me","html-button-response-ca",84,10216,3558381,1,23,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"114","subCALEARN_2",2,"0.0-18.0-0.24-0.24",0,"You find yourself struggling to meet your targets at work","external_specific",213,"negative",FALSE,"This week, there happened to be more important things happening","html-button-response-ca",97,11483,3571374,1,24,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"115","subCALEARN_2",2,"0.0-18.0-0.25-0.25",0,"Someone you care deeply about is not responding to your calls and messages","external_global",214,"negative",FALSE,"People are often too preocuppied with their own problems to reply to even important messages","html-button-response-ca",100,11233,3584131,1,25,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,1,0,0,1,0
"116","subCALEARN_2",0,"0.0-18.0-0.26-0.26",0,"A letter you have written to the newspaper is selected to be published","internal_global",215,"positive",FALSE,"People are interested in what I have to say","html-button-response-ca",102,9026,3594669,1,26,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"117","subCALEARN_2",2,"0.0-18.0-0.27-0.27",0,"You find out a friend is having a party but hasn't invited you","external_specific",216,"negative",FALSE,"My friend thought I wasn't free on this specific date","html-button-response-ca",108,10709,3606889,1,27,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"118","subCALEARN_2",2,"0.0-18.0-0.28-0.28",0,"Someone you are close to tells you they wish they were more like you","internal_global",217,"positive",FALSE,"People I'm close to think well of me","html-button-response-ca",110,8686,3617082,1,28,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"119","subCALEARN_2",0,"0.0-18.0-0.29-0.29",0,"A friend tells you you are a good person","internal_global",218,"positive",FALSE,"My friends think highly of me","html-button-response-ca",115,8675,3627265,1,29,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"120","subCALEARN_2",3,"0.0-18.0-0.3-0.3",0,"You speak during a neighbourhood association meeting and receive applause","internal_global",191,"positive",FALSE,"I'm a good communicator","html-button-response-ca",28,8070,3315395,1,3,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"121","subCALEARN_2",1,"0.0-18.0-0.30-0.30",0,"A friend calls you up out of the blue to see how you are","internal_global",219,"positive",FALSE,"My friends care about me","html-button-response-ca",120,6353,3635128,1,30,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"122","subCALEARN_2",2,"0.0-18.0-0.31-0.31",0,"You find out that you didn't pass a test you took that counts towards a professional exam","internal_specific",220,"negative",FALSE,"I probably didn't spend enough time studying for the test","html-button-response-ca",125,9601,3646242,1,31,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,0,0,1,0,0
"123","subCALEARN_2",1,"0.0-18.0-0.4-0.4",0,"A colleague tells you they like your company","internal_global",192,"positive",FALSE,"I'm a fun person to be around","html-button-response-ca",29,9269,3326171,1,4,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"124","subCALEARN_2",2,"0.0-18.0-0.5-0.5",0,"Someone you are close to tells you that they admire you","internal_global",193,"positive",FALSE,"People I care about look up to me","html-button-response-ca",31,8602,3336293,1,5,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"125","subCALEARN_2",2,"0.0-18.0-0.6-0.6",0,"You complete today's crossword easily","internal_global",194,"positive",FALSE,"I'm quick-witted","html-button-response-ca",35,9634,3347432,1,6,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,1,1,0,0,0
"126","subCALEARN_2",3,"0.0-18.0-0.7-0.7",0,"You struggle to work out what everyone needs to pay when booking a work activity","internal_specific",195,"negative",FALSE,"This time, I didn't feel like persevering with solving the problem","html-button-response-ca",37,9958,3358904,1,7,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,1,0,0,1,0,0
"127","subCALEARN_2",0,"0.0-18.0-0.8-0.8",0,"You discover that you haven't been invited to an after-work social event","external_specific",196,"negative",FALSE,"My colleagues probably thought I was too busy at the time","html-button-response-ca",44,9531,3369940,1,8,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"128","subCALEARN_2",3,"0.0-18.0-0.9-0.9",0,"You present your work to the rest of your evening class but it doesn't receive much positive feedback","external_specific",197,"negative",FALSE,"On this occasion, people may have been preocuppied with something else (e.g., their own presentations)","html-button-response-ca",45,14760,3386204,1,9,"psychoed","causal",3646243,2833463,3295501.5999999,64,2,1,0,0,0,0,0,1
"129","subCALEARN_3",0,"0.0-2.0-0.0-0.0",0,"You find out that someone you consider a friend has talked about you negatively behind your back","internal_global",3,"negative",FALSE,"Deep down, my friends don't really like me","html-button-response-ca",0,10694,122845,0,0,"control","causal",3237799,2812581.6,3014498.1,64,3,2,1,1,1,0,0,0
"130","subCALEARN_3",2,"0.0-2.0-0.1-0.1",0,"Someone from work invites you out for a cup of coffee","internal_specific",4,"positive",FALSE,"I've made a particular effort to talk to this person recently","html-button-response-ca",1,6567,130935,0,1,"control","causal",3237799,2812581.6,3014498.1,64,3,2,1,0,0,1,0,0
"131","subCALEARN_3",2,"0.0-2.0-0.10-0.10",0,"You didn't get the amount of work done you needed to","internal_global",13,"negative",FALSE,"I'm disorganised and inefficient","html-button-response-ca",18,5939,209372,0,10,"control","causal",3237799,2812581.6,3014498.1,64,3,2,1,1,1,0,0,0
"132","subCALEARN_3",0,"0.0-2.0-0.11-0.11",0,"You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you","internal_global",14,"negative",FALSE,"People generally don't like me","html-button-response-ca",22,184940,395809,0,11,"control","causal",3237799,2812581.6,3014498.1,64,3,2,1,1,1,0,0,0
"133","subCALEARN_3",1,"0.0-2.0-0.12-0.12",0,"A friend tells you you make them laugh","external_global",15,"positive",FALSE,"People generally compliment their friends from time to time","html-button-response-ca",24,3850,401186,0,12,"control","causal",3237799,2812581.6,3014498.1,64,3,2,0,1,0,0,1,0
"134","subCALEARN_3",1,"0.0-2.0-0.13-0.13",0,"A friend tells you speaking with you always makes them feel better","external_specific",16,"positive",FALSE,"My friend was probably trying to boost me up for some reason","html-button-response-ca",32,6363,409076,0,13,"control","causal",3237799,2812581.6,3014498.1,64,3,2,0,0,0,0,0,1
